;sample_full;tax_rank;taxid;abundance;Kingdom;Phylum;Class;Order;Family;Genus;Species
923;ProLAaltk3;16;N30262_1882;0.001222494;Bacteria;Cyanobacteria;Sericytochromatia;NA;NA;NA;NA
924;ProLAneug1;10;N30262_1882;0.004216175;Bacteria;Cyanobacteria;Sericytochromatia;NA;NA;NA;NA
925;ProLAneug2;13;N30262_1882;0.001686056;Bacteria;Cyanobacteria;Sericytochromatia;NA;NA;NA;NA
926;ProLAneug3;16;N30262_1882;0.001302023;Bacteria;Cyanobacteria;Sericytochromatia;NA;NA;NA;NA
927;ProLAneuk2;18;N30262_1882;8.93E-05;Bacteria;Cyanobacteria;Sericytochromatia;NA;NA;NA;NA
928;ProLAneuk3;12;N30262_1882;0.000551755;Bacteria;Cyanobacteria;Sericytochromatia;NA;NA;NA;NA
929;ProLFaltg1;9;N30262_1882;0.009526559;Bacteria;Cyanobacteria;Sericytochromatia;NA;NA;NA;NA
930;ProLFaltg2;10;N30262_1882;0.005407125;Bacteria;Cyanobacteria;Sericytochromatia;NA;NA;NA;NA
931;ProLFaltg3;5;N30262_1882;0.002347859;Bacteria;Cyanobacteria;Sericytochromatia;NA;NA;NA;NA
932;ProLFaltk1;11;N30262_1882;0.00610099;Bacteria;Cyanobacteria;Sericytochromatia;NA;NA;NA;NA
933;ProLFaltk2;9;N30262_1882;0.004406001;Bacteria;Cyanobacteria;Sericytochromatia;NA;NA;NA;NA
934;ProLFaltk3;13;N30262_1882;0.0014692;Bacteria;Cyanobacteria;Sericytochromatia;NA;NA;NA;NA
935;ProLFneug1;19;N30262_1882;0.000110961;Bacteria;Cyanobacteria;Sericytochromatia;NA;NA;NA;NA
936;ProLFneug2;15;N30262_1882;0.00020783;Bacteria;Cyanobacteria;Sericytochromatia;NA;NA;NA;NA
937;ProLFneuk3;20;N30262_1882;0.000281081;Bacteria;Cyanobacteria;Sericytochromatia;NA;NA;NA;NA
938;ProPAaltg2;15;N30262_1882;0.002079311;Bacteria;Cyanobacteria;Sericytochromatia;NA;NA;NA;NA
939;ProPAaltg3;16;N30262_1882;0.001605308;Bacteria;Cyanobacteria;Sericytochromatia;NA;NA;NA;NA
940;ProPAaltk1;11;N30262_1882;0.008546616;Bacteria;Cyanobacteria;Sericytochromatia;NA;NA;NA;NA
941;ProPAaltk2;35;N30262_1882;0;Bacteria;Cyanobacteria;Sericytochromatia;NA;NA;NA;NA
942;ProPAaltk3;17;N30262_1882;0.001043643;Bacteria;Cyanobacteria;Sericytochromatia;NA;NA;NA;NA
943;ProPAneug1;11;N30262_1882;0.003641196;Bacteria;Cyanobacteria;Sericytochromatia;NA;NA;NA;NA
944;ProPAneug2;12;N30262_1882;0.001737955;Bacteria;Cyanobacteria;Sericytochromatia;NA;NA;NA;NA
945;ProPAneug3;10;N30262_1882;0.002974045;Bacteria;Cyanobacteria;Sericytochromatia;NA;NA;NA;NA
946;ProPAneuk1;16;N30262_1882;0.001443001;Bacteria;Cyanobacteria;Sericytochromatia;NA;NA;NA;NA
947;ProPAneuk3;12;N30262_1882;0.001987742;Bacteria;Cyanobacteria;Sericytochromatia;NA;NA;NA;NA
948;ProPSaltg1;17;N30262_1882;0.001610442;Bacteria;Cyanobacteria;Sericytochromatia;NA;NA;NA;NA
949;ProPSaltg2;11;N30262_1882;0.002126355;Bacteria;Cyanobacteria;Sericytochromatia;NA;NA;NA;NA
950;ProPSaltg3;13;N30262_1882;0.001466544;Bacteria;Cyanobacteria;Sericytochromatia;NA;NA;NA;NA
951;ProPSaltk2;16;N30262_1882;0.000909791;Bacteria;Cyanobacteria;Sericytochromatia;NA;NA;NA;NA
952;ProPSaltk3;11;N30262_1882;0.004011101;Bacteria;Cyanobacteria;Sericytochromatia;NA;NA;NA;NA
953;ProPSneug1;17;N30262_1882;0.001271328;Bacteria;Cyanobacteria;Sericytochromatia;NA;NA;NA;NA
954;ProPSneug2;12;N30262_1882;0.001837242;Bacteria;Cyanobacteria;Sericytochromatia;NA;NA;NA;NA
955;ProPSneug3;13;N30262_1882;0.003290613;Bacteria;Cyanobacteria;Sericytochromatia;NA;NA;NA;NA
956;ProPSneuk1;11;N30262_1882;0.002747939;Bacteria;Cyanobacteria;Sericytochromatia;NA;NA;NA;NA
957;ProPSneuk2;19;N30262_1882;0.000404367;Bacteria;Cyanobacteria;Sericytochromatia;NA;NA;NA;NA
958;ProPSneuk3;14;N30262_1882;0.001306869;Bacteria;Cyanobacteria;Sericytochromatia;NA;NA;NA;NA
959;ProLAneug3;20;N21338_141;0.000651011;Bacteria;Fusobacteriota;Fusobacteriia;NA;NA;NA;NA
960;ProPAaltk2;24;N21338_141;0;Bacteria;Fusobacteriota;Fusobacteriia;NA;NA;NA;NA
961;ProCg2;21;N45775_713;0.001822739;Bacteria;Verrucomicrobiota;Omnitrophia;NA;NA;NA;NA
962;ProLAaltg1;17;N45775_713;0.00041165;Bacteria;Verrucomicrobiota;Omnitrophia;NA;NA;NA;NA
963;ProLAaltg3;20;N45775_713;0.000830737;Bacteria;Verrucomicrobiota;Omnitrophia;NA;NA;NA;NA
964;ProLAneug1;24;N45775_713;0.000383289;Bacteria;Verrucomicrobiota;Omnitrophia;NA;NA;NA;NA
965;ProLAneug3;19;N45775_713;0.000837015;Bacteria;Verrucomicrobiota;Omnitrophia;NA;NA;NA;NA
966;ProLFaltg1;21;N45775_713;0.000769823;Bacteria;Verrucomicrobiota;Omnitrophia;NA;NA;NA;NA
967;ProLFaltg3;14;N45775_713;0.000281743;Bacteria;Verrucomicrobiota;Omnitrophia;NA;NA;NA;NA
968;ProLFaltk3;17;N45775_713;0.000603248;Bacteria;Verrucomicrobiota;Omnitrophia;NA;NA;NA;NA
969;ProLFneug2;20;N45775_713;0.000103915;Bacteria;Verrucomicrobiota;Omnitrophia;NA;NA;NA;NA
970;ProLFneug3;12;N45775_713;0.000298653;Bacteria;Verrucomicrobiota;Omnitrophia;NA;NA;NA;NA
971;ProPAaltk2;42;N45775_713;0;Bacteria;Verrucomicrobiota;Omnitrophia;NA;NA;NA;NA
972;ProPAneuk2;16;N45775_713;0.000490019;Bacteria;Verrucomicrobiota;Omnitrophia;NA;NA;NA;NA
973;ProPSaltg2;20;N45775_713;0.000490697;Bacteria;Verrucomicrobiota;Omnitrophia;NA;NA;NA;NA
974;ProPAaltk2;61;N64768_325;0;Bacteria;Sumerlaeota;Sumerlaeia;NA;NA;NA;NA
975;ProCg1;9;N38436_1992;0.008418258;Bacteria;Planctomycetota;OM190;NA;NA;NA;NA
976;ProCg2;11;N38436_1992;0.010025063;Bacteria;Planctomycetota;OM190;NA;NA;NA;NA
977;ProCg3;7;N38436_1992;0.018018018;Bacteria;Planctomycetota;OM190;NA;NA;NA;NA
978;ProCk1;5;N38436_1992;0.051433031;Bacteria;Planctomycetota;OM190;NA;NA;NA;NA
979;ProCk2;8;N38436_1992;0.022490938;Bacteria;Planctomycetota;OM190;NA;NA;NA;NA
980;ProCk3;10;N38436_1992;0.018578171;Bacteria;Planctomycetota;OM190;NA;NA;NA;NA
981;ProLAaltg1;7;N38436_1992;0.003910672;Bacteria;Planctomycetota;OM190;NA;NA;NA;NA
982;ProLAaltg2;19;N38436_1992;0.000198728;Bacteria;Planctomycetota;OM190;NA;NA;NA;NA
983;ProLAaltg3;14;N38436_1992;0.003530633;Bacteria;Planctomycetota;OM190;NA;NA;NA;NA
984;ProLAaltk1;14;N38436_1992;0.000936217;Bacteria;Planctomycetota;OM190;NA;NA;NA;NA
985;ProLAaltk2;11;N38436_1992;0.004161359;Bacteria;Planctomycetota;OM190;NA;NA;NA;NA
986;ProLAaltk3;10;N38436_1992;0.003765843;Bacteria;Planctomycetota;OM190;NA;NA;NA;NA
987;ProLAneug1;13;N38436_1992;0.002874665;Bacteria;Planctomycetota;OM190;NA;NA;NA;NA
988;ProLAneug2;10;N38436_1992;0.003709324;Bacteria;Planctomycetota;OM190;NA;NA;NA;NA
989;ProLAneug3;9;N38436_1992;0.005580098;Bacteria;Planctomycetota;OM190;NA;NA;NA;NA
990;ProLAneuk1;9;N38436_1992;0.003341688;Bacteria;Planctomycetota;OM190;NA;NA;NA;NA
991;ProLAneuk2;14;N38436_1992;0.000357015;Bacteria;Planctomycetota;OM190;NA;NA;NA;NA
992;ProLAneuk3;7;N38436_1992;0.003420878;Bacteria;Planctomycetota;OM190;NA;NA;NA;NA
993;ProLFaltg1;11;N38436_1992;0.00404157;Bacteria;Planctomycetota;OM190;NA;NA;NA;NA
994;ProLFaltg2;12;N38436_1992;0.002862595;Bacteria;Planctomycetota;OM190;NA;NA;NA;NA
995;ProLFaltg3;7;N38436_1992;0.00216003;Bacteria;Planctomycetota;OM190;NA;NA;NA;NA
996;ProLFaltk1;8;N38436_1992;0.00941144;Bacteria;Planctomycetota;OM190;NA;NA;NA;NA
997;ProLFaltk2;12;N38436_1992;0.00266679;Bacteria;Planctomycetota;OM190;NA;NA;NA;NA
998;ProLFaltk3;11;N38436_1992;0.002860562;Bacteria;Planctomycetota;OM190;NA;NA;NA;NA
999;ProLFneug1;11;N38436_1992;0.001309336;Bacteria;Planctomycetota;OM190;NA;NA;NA;NA
1000;ProLFneug2;8;N38436_1992;0.001091107;Bacteria;Planctomycetota;OM190;NA;NA;NA;NA
1001;ProLFneuk1;11;N38436_1992;0.000786449;Bacteria;Planctomycetota;OM190;NA;NA;NA;NA
1002;ProLFneuk2;11;N38436_1992;0.001698857;Bacteria;Planctomycetota;OM190;NA;NA;NA;NA
1003;ProLFneuk3;8;N38436_1992;0.002216216;Bacteria;Planctomycetota;OM190;NA;NA;NA;NA
1004;ProPAaltg1;7;N38436_1992;0.008322562;Bacteria;Planctomycetota;OM190;NA;NA;NA;NA
1005;ProPAaltg2;10;N38436_1992;0.009307391;Bacteria;Planctomycetota;OM190;NA;NA;NA;NA
1006;ProPAaltg3;9;N38436_1992;0.006207192;Bacteria;Planctomycetota;OM190;NA;NA;NA;NA
1007;ProPAaltk1;12;N38436_1992;0.007765474;Bacteria;Planctomycetota;OM190;NA;NA;NA;NA
1008;ProPAaltk2;11;N38436_1992;0.002832861;Bacteria;Planctomycetota;OM190;NA;NA;NA;NA
1009;ProPAaltk3;11;N38436_1992;0.00654649;Bacteria;Planctomycetota;OM190;NA;NA;NA;NA
1010;ProPAneug1;12;N38436_1992;0.003056478;Bacteria;Planctomycetota;OM190;NA;NA;NA;NA
1011;ProPAneug2;11;N38436_1992;0.001866692;Bacteria;Planctomycetota;OM190;NA;NA;NA;NA
1012;ProPAneug3;9;N38436_1992;0.005707763;Bacteria;Planctomycetota;OM190;NA;NA;NA;NA
1013;ProPAneuk1;17;N38436_1992;0.001443001;Bacteria;Planctomycetota;OM190;NA;NA;NA;NA
1014;ProPAneuk2;9;N38436_1992;0.003962759;Bacteria;Planctomycetota;OM190;NA;NA;NA;NA
1015;ProPAneuk3;20;N38436_1992;0.000165645;Bacteria;Planctomycetota;OM190;NA;NA;NA;NA
1016;ProPSaltg1;8;N38436_1992;0.008476013;Bacteria;Planctomycetota;OM190;NA;NA;NA;NA
1017;ProPSaltg2;10;N38436_1992;0.003966469;Bacteria;Planctomycetota;OM190;NA;NA;NA;NA
1018;ProPSaltg3;12;N38436_1992;0.001512374;Bacteria;Planctomycetota;OM190;NA;NA;NA;NA
1019;ProPSaltk1;9;N38436_1992;0.002756374;Bacteria;Planctomycetota;OM190;NA;NA;NA;NA
1020;ProPSaltk2;13;N38436_1992;0.001819581;Bacteria;Planctomycetota;OM190;NA;NA;NA;NA
1021;ProPSaltk3;13;N38436_1992;0.003342585;Bacteria;Planctomycetota;OM190;NA;NA;NA;NA
1022;ProPSneug1;9;N38436_1992;0.005286049;Bacteria;Planctomycetota;OM190;NA;NA;NA;NA
1023;ProPSneug2;11;N38436_1992;0.002161461;Bacteria;Planctomycetota;OM190;NA;NA;NA;NA
1024;ProPSneug3;12;N38436_1992;0.004560674;Bacteria;Planctomycetota;OM190;NA;NA;NA;NA
1025;ProPSneuk1;12;N38436_1992;0.002747939;Bacteria;Planctomycetota;OM190;NA;NA;NA;NA
1026;ProPSneuk2;14;N38436_1992;0.001123242;Bacteria;Planctomycetota;OM190;NA;NA;NA;NA
1027;ProPSneuk3;18;N38436_1992;0.000490076;Bacteria;Planctomycetota;OM190;NA;NA;NA;NA
1028;ProPAaltk2;36;N32116_184;0;Bacteria;Verrucomicrobiota;Chlamydiae;NA;NA;NA;NA
1029;ProPAneug2;16;N32116_184;0.000804609;Bacteria;Verrucomicrobiota;Chlamydiae;NA;NA;NA;NA
1030;ProPAneuk2;20;N32116_184;0.000255662;Bacteria;Verrucomicrobiota;Chlamydiae;NA;NA;NA;NA
1031;ProPSaltg3;18;N32116_184;0.000549954;Bacteria;Verrucomicrobiota;Chlamydiae;NA;NA;NA;NA
1032;ProPSneug3;11;N32116_184;0.005022515;Bacteria;Verrucomicrobiota;Chlamydiae;NA;NA;NA;NA
1033;ProPAaltk2;51;N55426_116;0;Bacteria;Actinobacteriota;MB-A2-108;NA;NA;NA;NA
1034;ProLAaltg2;16;N9710_1130;0.000596184;Bacteria;Cyanobacteria;Vampirivibrionia;NA;NA;NA;NA
1035;ProLAaltg3;16;N9710_1130;0.002076843;Bacteria;Cyanobacteria;Vampirivibrionia;NA;NA;NA;NA
1036;ProLAaltk1;19;N9710_1130;0.000288067;Bacteria;Cyanobacteria;Vampirivibrionia;NA;NA;NA;NA
1037;ProLAaltk2;17;N9710_1130;0.001613588;Bacteria;Cyanobacteria;Vampirivibrionia;NA;NA;NA;NA
1038;ProLAneug1;14;N9710_1130;0.002874665;Bacteria;Cyanobacteria;Vampirivibrionia;NA;NA;NA;NA
1039;ProLAneug2;12;N9710_1130;0.001854662;Bacteria;Cyanobacteria;Vampirivibrionia;NA;NA;NA;NA
1040;ProLAneuk1;18;N9710_1130;0.000556948;Bacteria;Cyanobacteria;Vampirivibrionia;NA;NA;NA;NA
1041;ProLAneuk2;13;N9710_1130;0.000446269;Bacteria;Cyanobacteria;Vampirivibrionia;NA;NA;NA;NA
1042;ProLAneuk3;13;N9710_1130;0.000551755;Bacteria;Cyanobacteria;Vampirivibrionia;NA;NA;NA;NA
1043;ProLFaltg1;23;N9710_1130;0.000769823;Bacteria;Cyanobacteria;Vampirivibrionia;NA;NA;NA;NA
1044;ProLFaltg2;20;N9710_1130;0.000954198;Bacteria;Cyanobacteria;Vampirivibrionia;NA;NA;NA;NA
1045;ProLFaltg3;26;N9710_1130;9.39E-05;Bacteria;Cyanobacteria;Vampirivibrionia;NA;NA;NA;NA
1046;ProLFaltk1;15;N9710_1130;0.002249408;Bacteria;Cyanobacteria;Vampirivibrionia;NA;NA;NA;NA
1047;ProLFaltk2;20;N9710_1130;0.001182664;Bacteria;Cyanobacteria;Vampirivibrionia;NA;NA;NA;NA
1048;ProLFaltk3;14;N9710_1130;0.001021629;Bacteria;Cyanobacteria;Vampirivibrionia;NA;NA;NA;NA
1049;ProLFneug1;12;N9710_1130;0.000776725;Bacteria;Cyanobacteria;Vampirivibrionia;NA;NA;NA;NA
1050;ProLFneug2;13;N9710_1130;0.000337724;Bacteria;Cyanobacteria;Vampirivibrionia;NA;NA;NA;NA
1051;ProLFneug3;13;N9710_1130;0.000271503;Bacteria;Cyanobacteria;Vampirivibrionia;NA;NA;NA;NA
1052;ProLFneuk1;13;N9710_1130;0.000604961;Bacteria;Cyanobacteria;Vampirivibrionia;NA;NA;NA;NA
1053;ProLFneuk2;20;N9710_1130;0.000313264;Bacteria;Cyanobacteria;Vampirivibrionia;NA;NA;NA;NA
1054;ProLFneuk3;11;N9710_1130;0.002021622;Bacteria;Cyanobacteria;Vampirivibrionia;NA;NA;NA;NA
1055;ProPAaltk1;14;N9710_1130;0.006157239;Bacteria;Cyanobacteria;Vampirivibrionia;NA;NA;NA;NA
1056;ProPAaltk2;68;N9710_1130;0;Bacteria;Cyanobacteria;Vampirivibrionia;NA;NA;NA;NA
1057;ProPAaltk3;15;N9710_1130;0.001233397;Bacteria;Cyanobacteria;Vampirivibrionia;NA;NA;NA;NA
1058;ProPAneug1;15;N9710_1130;0.001541528;Bacteria;Cyanobacteria;Vampirivibrionia;NA;NA;NA;NA
1059;ProPAneug3;16;N9710_1130;0.000811103;Bacteria;Cyanobacteria;Vampirivibrionia;NA;NA;NA;NA
1060;ProPAneuk1;20;N9710_1130;0.000865801;Bacteria;Cyanobacteria;Vampirivibrionia;NA;NA;NA;NA
1061;ProPAneuk2;11;N9710_1130;0.00272706;Bacteria;Cyanobacteria;Vampirivibrionia;NA;NA;NA;NA
1062;ProPAneuk3;16;N9710_1130;0.000496936;Bacteria;Cyanobacteria;Vampirivibrionia;NA;NA;NA;NA
1063;ProPSaltg1;18;N9710_1130;0.001271402;Bacteria;Cyanobacteria;Vampirivibrionia;NA;NA;NA;NA
1064;ProPSaltg2;15;N9710_1130;0.000899612;Bacteria;Cyanobacteria;Vampirivibrionia;NA;NA;NA;NA
1065;ProPSaltk1;16;N9710_1130;0.000689094;Bacteria;Cyanobacteria;Vampirivibrionia;NA;NA;NA;NA
1066;ProPSaltk2;14;N9710_1130;0.001119742;Bacteria;Cyanobacteria;Vampirivibrionia;NA;NA;NA;NA
1067;ProPSaltk3;20;N9710_1130;0.000891356;Bacteria;Cyanobacteria;Vampirivibrionia;NA;NA;NA;NA
1068;ProPSneug1;13;N9710_1130;0.002542656;Bacteria;Cyanobacteria;Vampirivibrionia;NA;NA;NA;NA
1069;ProPSneug2;15;N9710_1130;0.001080731;Bacteria;Cyanobacteria;Vampirivibrionia;NA;NA;NA;NA
1070;ProPSneug3;14;N9710_1130;0.002366932;Bacteria;Cyanobacteria;Vampirivibrionia;NA;NA;NA;NA
1071;ProPSneuk1;16;N9710_1130;0.001498876;Bacteria;Cyanobacteria;Vampirivibrionia;NA;NA;NA;NA
1072;ProPSneuk2;18;N9710_1130;0.000494227;Bacteria;Cyanobacteria;Vampirivibrionia;NA;NA;NA;NA
1073;ProPSneuk3;17;N9710_1130;0.000571755;Bacteria;Cyanobacteria;Vampirivibrionia;NA;NA;NA;NA
1074;ProLAneuk1;15;N50839_52;0.000835422;Bacteria;Desulfobacterota;Desulfovibrionia;NA;NA;NA;NA
1075;ProPAaltk2;46;N50839_52;0;Bacteria;Desulfobacterota;Desulfovibrionia;NA;NA;NA;NA
1076;ProPSneuk2;13;N50839_52;0.001887047;Bacteria;Desulfobacterota;Desulfovibrionia;NA;NA;NA;NA
1077;ProCg1;10;N12934_885;0.007825862;Bacteria;Actinobacteriota;Actinobacteria;NA;NA;NA;NA
1078;ProCg2;9;N12934_885;0.011164274;Bacteria;Actinobacteriota;Actinobacteria;NA;NA;NA;NA
1079;ProCg3;12;N12934_885;0.005733006;Bacteria;Actinobacteriota;Actinobacteria;NA;NA;NA;NA
1080;ProCk1;11;N12934_885;0.013620885;Bacteria;Actinobacteriota;Actinobacteria;NA;NA;NA;NA
1081;ProCk2;9;N12934_885;0.014573058;Bacteria;Actinobacteriota;Actinobacteria;NA;NA;NA;NA
1082;ProCk3;19;N12934_885;0.004195071;Bacteria;Actinobacteriota;Actinobacteria;NA;NA;NA;NA
1083;ProLAaltg3;18;N12934_885;0.001142264;Bacteria;Actinobacteriota;Actinobacteria;NA;NA;NA;NA
1084;ProLAneug1;16;N12934_885;0.000958222;Bacteria;Actinobacteriota;Actinobacteria;NA;NA;NA;NA
1085;ProLAneug2;18;N12934_885;0.000674423;Bacteria;Actinobacteriota;Actinobacteria;NA;NA;NA;NA
1086;ProLFaltg1;13;N12934_885;0.002020785;Bacteria;Actinobacteriota;Actinobacteria;NA;NA;NA;NA
1087;ProLFaltg2;18;N12934_885;0.000954198;Bacteria;Actinobacteriota;Actinobacteria;NA;NA;NA;NA
1088;ProLFneug3;14;N12934_885;0.000244353;Bacteria;Actinobacteriota;Actinobacteria;NA;NA;NA;NA
1089;ProLFneuk1;18;N12934_885;0.000181488;Bacteria;Actinobacteriota;Actinobacteria;NA;NA;NA;NA
1090;ProLFneuk2;19;N12934_885;0.000325313;Bacteria;Actinobacteriota;Actinobacteria;NA;NA;NA;NA
1091;ProLFneuk3;17;N12934_885;0.000324324;Bacteria;Actinobacteriota;Actinobacteria;NA;NA;NA;NA
1092;ProPAaltg2;16;N12934_885;0.001386207;Bacteria;Actinobacteriota;Actinobacteria;NA;NA;NA;NA
1093;ProPAaltk2;18;N12934_885;0;Bacteria;Actinobacteriota;Actinobacteria;NA;NA;NA;NA
1094;ProPAneug3;19;N12934_885;0.000420572;Bacteria;Actinobacteriota;Actinobacteria;NA;NA;NA;NA
1095;ProPAneuk3;17;N12934_885;0.00033129;Bacteria;Actinobacteriota;Actinobacteria;NA;NA;NA;NA
1096;ProPSaltg1;16;N12934_885;0.001610442;Bacteria;Actinobacteriota;Actinobacteria;NA;NA;NA;NA
1097;ProPSaltg2;16;N12934_885;0.000817829;Bacteria;Actinobacteriota;Actinobacteria;NA;NA;NA;NA
1098;ProPSaltg3;16;N12934_885;0.000641613;Bacteria;Actinobacteriota;Actinobacteria;NA;NA;NA;NA
1099;ProPSneug1;18;N12934_885;0.00100368;Bacteria;Actinobacteriota;Actinobacteria;NA;NA;NA;NA
1100;ProPSneug2;19;N12934_885;0.000702475;Bacteria;Actinobacteriota;Actinobacteria;NA;NA;NA;NA
1101;ProPSneug3;19;N12934_885;0.001385521;Bacteria;Actinobacteriota;Actinobacteria;NA;NA;NA;NA
1102;ProPAaltk2;22;N17020_320;0;Bacteria;Acidobacteriota;Subgroup 22;NA;NA;NA;NA
1103;ProPAaltg1;16;N58787_197;0.001927569;Bacteria;Actinobacteriota;Thermoleophilia;NA;NA;NA;NA
1104;ProPAaltg3;11;N58787_197;0.005244007;Bacteria;Actinobacteriota;Thermoleophilia;NA;NA;NA;NA
1105;ProPAaltk2;57;N58787_197;0;Bacteria;Actinobacteriota;Thermoleophilia;NA;NA;NA;NA
1106;ProLAneuk1;21;N45816_180;0.000278474;Bacteria;NB1-j;NB1-j_unclassified;NA;NA;NA;NA
1107;ProPAaltk2;43;N45816_180;0;Bacteria;NB1-j;NB1-j_unclassified;NA;NA;NA;NA
1108;ProPAneuk3;21;N45816_180;0.000165645;Bacteria;NB1-j;NB1-j_unclassified;NA;NA;NA;NA
1109;ProCk1;18;N52356_195;0.006101022;Bacteria;Chloroflexi;KD4-96;NA;NA;NA;NA
1110;ProPAaltk2;48;N52356_195;0;Bacteria;Chloroflexi;KD4-96;NA;NA;NA;NA
1111;ProPAaltk2;17;N12859_354;0;Bacteria;Verrucomicrobiota;Lentisphaeria;NA;NA;NA;NA
1112;ProPAaltk2;28;N23089_211;0;Bacteria;FCPU426;FCPU426_unclassified;NA;NA;NA;NA
1113;ProLAaltg2;18;N34963_113;0.000198728;Bacteria;Actinobacteriota;Acidimicrobiia;NA;NA;NA;NA
1114;ProLAneuk2;19;N34963_113;8.93E-05;Bacteria;Actinobacteriota;Acidimicrobiia;NA;NA;NA;NA
1115;ProPAaltg3;19;N34963_113;0.000749144;Bacteria;Actinobacteriota;Acidimicrobiia;NA;NA;NA;NA
1116;ProPAaltk2;39;N34963_113;0;Bacteria;Actinobacteriota;Acidimicrobiia;NA;NA;NA;NA
1117;ProLAaltg3;19;N1532_122;0.000934579;Bacteria;Hydrogenedentes;Hydrogenedentia;NA;NA;NA;NA
1118;ProLFneuk1;19;N1532_122;0.000181488;Bacteria;Hydrogenedentes;Hydrogenedentia;NA;NA;NA;NA
1119;ProLFneuk3;16;N1532_122;0.000594595;Bacteria;Hydrogenedentes;Hydrogenedentia;NA;NA;NA;NA
1120;ProPAaltk2;20;N1532_122;0;Bacteria;Hydrogenedentes;Hydrogenedentia;NA;NA;NA;NA
1121;ProPAneuk2;19;N1532_122;0.000319577;Bacteria;Hydrogenedentes;Hydrogenedentia;NA;NA;NA;NA
1122;ProPAneuk3;19;N1532_122;0.000165645;Bacteria;Hydrogenedentes;Hydrogenedentia;NA;NA;NA;NA
1123;ProPSaltk2;19;N1532_122;0.000559871;Bacteria;Hydrogenedentes;Hydrogenedentia;NA;NA;NA;NA
1124;ProPSneuk2;17;N1532_122;0.000629016;Bacteria;Hydrogenedentes;Hydrogenedentia;NA;NA;NA;NA
1125;ProPSneuk3;20;N1532_122;0.000245038;Bacteria;Hydrogenedentes;Hydrogenedentia;NA;NA;NA;NA
1126;ProPAaltk2;37;N3329_179;0;Bacteria;Elusimicrobiota;Lineage IIb;NA;NA;NA;NA
1127;ProLFneuk1;17;N65196_297;0.000241984;Bacteria;Patescibacteria;Parcubacteria;NA;NA;NA;NA
1128;ProLFneuk2;14;N65196_297;0.000915696;Bacteria;Patescibacteria;Parcubacteria;NA;NA;NA;NA
1129;ProLFneuk3;12;N65196_297;0.001837838;Bacteria;Patescibacteria;Parcubacteria;NA;NA;NA;NA
1130;ProPAaltk2;62;N65196_297;0;Bacteria;Patescibacteria;Parcubacteria;NA;NA;NA;NA
1131;ProCg2;14;N24011_1136;0.004556847;Bacteria;Nitrospirota;Nitrospiria;NA;NA;NA;NA
1132;ProCg3;10;N24011_1136;0.009213759;Bacteria;Nitrospirota;Nitrospiria;NA;NA;NA;NA
1133;ProCk1;9;N24011_1136;0.018232123;Bacteria;Nitrospirota;Nitrospiria;NA;NA;NA;NA
1134;ProCk3;11;N24011_1136;0.017154843;Bacteria;Nitrospirota;Nitrospiria;NA;NA;NA;NA
1135;ProPAaltk2;29;N24011_1136;0;Bacteria;Nitrospirota;Nitrospiria;NA;NA;NA;NA
1136;ProCg1;18;N19944_564;0.001509942;Bacteria;Gemmatimonadota;Gemmatimonadetes;NA;NA;NA;NA
1137;ProCg2;20;N19944_564;0.001822739;Bacteria;Gemmatimonadota;Gemmatimonadetes;NA;NA;NA;NA
1138;ProCg3;16;N19944_564;0.004504505;Bacteria;Gemmatimonadota;Gemmatimonadetes;NA;NA;NA;NA
1139;ProCk1;10;N19944_564;0.01411748;Bacteria;Gemmatimonadota;Gemmatimonadetes;NA;NA;NA;NA
1140;ProCk2;11;N19944_564;0.012790421;Bacteria;Gemmatimonadota;Gemmatimonadetes;NA;NA;NA;NA
1141;ProCk3;7;N19944_564;0.029065848;Bacteria;Gemmatimonadota;Gemmatimonadetes;NA;NA;NA;NA
1142;ProLAaltg1;16;N19944_564;0.00041165;Bacteria;Gemmatimonadota;Gemmatimonadetes;NA;NA;NA;NA
1143;ProLAneuk1;20;N19944_564;0.000278474;Bacteria;Gemmatimonadota;Gemmatimonadetes;NA;NA;NA;NA
1144;ProLFaltg1;14;N19944_564;0.001058507;Bacteria;Gemmatimonadota;Gemmatimonadetes;NA;NA;NA;NA
1145;ProLFaltg2;15;N19944_564;0.001590331;Bacteria;Gemmatimonadota;Gemmatimonadetes;NA;NA;NA;NA
1146;ProLFaltk1;16;N19944_564;0.001856823;Bacteria;Gemmatimonadota;Gemmatimonadetes;NA;NA;NA;NA
1147;ProPAaltk1;17;N19944_564;0.004135459;Bacteria;Gemmatimonadota;Gemmatimonadetes;NA;NA;NA;NA
1148;ProPAaltk2;23;N19944_564;0;Bacteria;Gemmatimonadota;Gemmatimonadetes;NA;NA;NA;NA
1149;ProPSaltk1;19;N19944_564;0.000375869;Bacteria;Gemmatimonadota;Gemmatimonadetes;NA;NA;NA;NA
1150;ProPSneuk1;14;N19944_564;0.001498876;Bacteria;Gemmatimonadota;Gemmatimonadetes;NA;NA;NA;NA
1151;ProLAaltg2;17;N34453_450;0.000198728;Bacteria;Planctomycetota;Phycisphaerae;NA;NA;NA;NA
1152;ProPAaltk2;38;N34453_450;0;Bacteria;Planctomycetota;Phycisphaerae;NA;NA;NA;NA
1153;ProPSaltk2;11;N34453_450;0.002169501;Bacteria;Planctomycetota;Phycisphaerae;NA;NA;NA;NA
