;sample_full;tax_rank;taxid;abundance;Kingdom;Phylum;Class;Order;Family;Genus;Species
695;ProPAaltg2;17;N45007_6128;0.007921184;Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;NA
696;ProPAaltk1;14;N45007_6128;0.016633736;Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;NA
697;ProPAaltk3;17;N45007_6128;0.010151803;Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;NA
698;ProPAneug3;17;N45007_6128;0.006699111;Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;NA
699;ProPAneuk2;18;N45007_6128;0.010098643;Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;NA
700;ProPAneuk3;16;N45007_6128;0.012754679;Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;NA
701;ProPSaltg2;18;N45007_6128;0.004661623;Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;NA
702;ProPSaltk1;14;N45007_6128;0.010712272;Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;NA
703;ProPSaltk2;15;N45007_6128;0.010917489;Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;NA
704;ProPSaltk3;16;N45007_6128;0.010757045;Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;NA
705;ProPSneuk2;18;N45007_6128;0.01419778;Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;NA
706;ProPSneuk3;15;N45007_6128;0.01217022;Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;NA
707;ProCg1;7;N15528_2773;0.019865308;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Oxalobacteraceae Family;NA
708;ProCg3;17;N15528_2773;0.012694513;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Oxalobacteraceae Family;NA
709;ProLAaltk1;16;N15528_2773;0.007609765;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Oxalobacteraceae Family;NA
710;ProLAaltk2;11;N15528_2773;0.018938429;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Oxalobacteraceae Family;NA
711;ProPAaltg3;8;N15528_2773;0.015625;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Oxalobacteraceae Family;NA
712;ProPSaltk2;18;N15528_2773;0.010147666;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Oxalobacteraceae Family;NA
713;ProLAaltg1;16;N25038_121;0.004425234;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Quatrionicoccus;NA
714;ProLFaltg2;19;N25038_121;0.006997455;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Quatrionicoccus;NA
715;ProLAaltg2;14;N69537_2413;0.005564388;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Sulfuritalea;NA
716;ProLAaltg3;11;N69537_2413;0.016199377;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Sulfuritalea;NA
717;ProLAaltk2;9;N69537_2413;0.029639066;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Sulfuritalea;NA
718;ProLAaltk3;9;N69537_2413;0.024225051;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Sulfuritalea;NA
719;ProLFaltg3;8;N69537_2413;0.00432006;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Sulfuritalea;NA
720;ProPAaltk2;11;N69537_2413;0.025495751;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Sulfuritalea;NA
721;ProLFaltk1;18;N60445_1722;0.013517672;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Crocinitomicaceae;Crocinitomix;NA
722;ProPAaltk1;10;N60445_1722;0.021871985;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Crocinitomicaceae;Crocinitomix;NA
723;ProPAaltk2;19;N5149_221;0.011331445;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Novispirillum;NA
724;ProCg1;2;N57283_9103;0.080454497;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagales Order;Chitinophagales Order;NA
725;ProCg2;2;N57283_9103;0.038391433;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagales Order;Chitinophagales Order;NA
726;ProCg3;3;N57283_9103;0.04033579;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagales Order;Chitinophagales Order;NA
727;ProCk1;6;N57283_9103;0.02553916;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagales Order;Chitinophagales Order;NA
728;ProCk2;10;N57283_9103;0.017365857;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagales Order;Chitinophagales Order;NA
729;ProCk3;10;N57283_9103;0.018877819;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagales Order;Chitinophagales Order;NA
730;ProPAaltg1;18;N57283_9103;0.005691997;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagales Order;Chitinophagales Order;NA
731;ProPAaltg2;15;N57283_9103;0.008713303;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagales Order;Chitinophagales Order;NA
732;ProPAaltk1;1;N57283_9103;0.083076782;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagales Order;Chitinophagales Order;NA
733;ProPAaltk2;14;N57283_9103;0.014164306;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagales Order;Chitinophagales Order;NA
734;ProPSaltg1;10;N57283_9103;0.015087303;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagales Order;Chitinophagales Order;NA
735;ProPSaltk2;19;N57283_9103;0.009377843;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagales Order;Chitinophagales Order;NA
736;ProPSneuk1;12;N57283_9103;0.012240819;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagales Order;Chitinophagales Order;NA
737;ProLAaltg1;4;N7337_71952;0.032211588;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Aquabacterium;NA
738;ProLAaltk1;2;N7337_71952;0.135271383;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Aquabacterium;NA
739;ProLAaltk2;1;N7337_71952;0.146921444;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Aquabacterium;NA
740;ProLAaltk3;1;N7337_71952;0.244667397;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Aquabacterium;NA
741;ProLAneug1;4;N7337_71952;0.030471445;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Aquabacterium;NA
742;ProLAneug2;1;N7337_71952;0.307705277;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Aquabacterium;NA
743;ProLAneuk3;2;N7337_71952;0.145552858;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Aquabacterium;NA
744;ProLFaltk2;1;N7337_71952;0.222294367;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Aquabacterium;NA
745;ProLFaltk3;2;N7337_71952;0.104789982;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Aquabacterium;NA
746;ProLFneuk1;1;N7337_71952;0.336055656;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Aquabacterium;NA
747;ProPAaltg2;2;N7337_71952;0.086439923;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Aquabacterium;NA
748;ProPAaltg3;1;N7337_71952;0.221104452;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Aquabacterium;NA
749;ProPAaltk2;1;N7337_71952;0.291784703;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Aquabacterium;NA
750;ProPAneug1;3;N7337_71952;0.099906977;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Aquabacterium;NA
751;ProPAneug2;4;N7337_71952;0.033729201;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Aquabacterium;NA
752;ProPAneuk2;1;N7337_71952;0.276732642;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Aquabacterium;NA
753;ProPSaltg2;2;N7337_71952;0.14577796;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Aquabacterium;NA
754;ProPSaltk2;2;N7337_71952;0.096927707;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Aquabacterium;NA
755;ProPSaltk3;2;N7337_71952;0.168304195;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Aquabacterium;NA
756;ProPSneug3;3;N7337_71952;0.072278028;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Aquabacterium;NA
757;ProPSneuk1;1;N7337_71952;0.161628778;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Aquabacterium;NA
758;ProPSneuk2;1;N7337_71952;0.215078402;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Aquabacterium;NA
759;ProPSneuk3;1;N7337_71952;0.315037164;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Aquabacterium;NA
760;ProLAneuk1;13;N21047_1699;0.020607073;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Ferribacterium;NA
761;ProPAaltk3;15;N21047_1699;0.013598988;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Ferribacterium;NA
762;ProPSneuk3;6;N21047_1699;0.045086988;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Ferribacterium;NA
763;ProLAaltk3;14;N53141_2776;0.013728466;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Dechlorobacter;NA
764;ProLAneuk1;19;N53141_2776;0.013088276;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Dechlorobacter;NA
765;ProLAneuk2;12;N53141_2776;0.013923599;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Dechlorobacter;NA
766;ProLFneuk1;11;N53141_2776;0.011978221;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Dechlorobacter;NA
767;ProPAneuk3;7;N53141_2776;0.044724201;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Dechlorobacter;NA
768;ProPSneuk2;13;N53141_2776;0.023902592;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Dechlorobacter;NA
769;ProPSneuk3;21;N53141_2776;0.010536633;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Dechlorobacter;NA
770;ProLAaltg1;8;N33364_2536;0.009879592;Bacteria;Myxococcota;Polyangia;Polyangiales;Sandaracinaceae;Sandaracinaceae Family;NA
771;ProLAaltg2;5;N33364_2536;0.01709062;Bacteria;Myxococcota;Polyangia;Polyangiales;Sandaracinaceae;Sandaracinaceae Family;NA
772;ProLAaltg3;6;N33364_2536;0.040809969;Bacteria;Myxococcota;Polyangia;Polyangiales;Sandaracinaceae;Sandaracinaceae Family;NA
773;ProLAneug2;5;N33364_2536;0.032709492;Bacteria;Myxococcota;Polyangia;Polyangiales;Sandaracinaceae;Sandaracinaceae Family;NA
774;ProLAneug3;3;N33364_2536;0.060683562;Bacteria;Myxococcota;Polyangia;Polyangiales;Sandaracinaceae;Sandaracinaceae Family;NA
775;ProLFaltg1;6;N33364_2536;0.040030793;Bacteria;Myxococcota;Polyangia;Polyangiales;Sandaracinaceae;Sandaracinaceae Family;NA
776;ProLFaltg3;4;N33364_2536;0.011927122;Bacteria;Myxococcota;Polyangia;Polyangiales;Sandaracinaceae;Sandaracinaceae Family;NA
777;ProLFneug1;12;N33364_2536;0.003439782;Bacteria;Myxococcota;Polyangia;Polyangiales;Sandaracinaceae;Sandaracinaceae Family;NA
778;ProLFneug3;18;N33364_2536;0.001547567;Bacteria;Myxococcota;Polyangia;Polyangiales;Sandaracinaceae;Sandaracinaceae Family;NA
779;ProPAneug1;19;N33364_2536;0.00786711;Bacteria;Myxococcota;Polyangia;Polyangiales;Sandaracinaceae;Sandaracinaceae Family;NA
780;ProLAaltg1;14;N24491_1767;0.005454358;Bacteria;Myxococcota;Polyangia;Polyangiales;Polyangiaceae;Pajaroellobacter;NA
781;ProLAaltg2;7;N24491_1767;0.009538951;Bacteria;Myxococcota;Polyangia;Polyangiales;Polyangiaceae;Pajaroellobacter;NA
782;ProLAaltg3;7;N24491_1767;0.020041537;Bacteria;Myxococcota;Polyangia;Polyangiales;Polyangiaceae;Pajaroellobacter;NA
783;ProLAaltk2;20;N24491_1767;0.010106157;Bacteria;Myxococcota;Polyangia;Polyangiales;Polyangiaceae;Pajaroellobacter;NA
784;ProLAaltk3;18;N24491_1767;0.010440379;Bacteria;Myxococcota;Polyangia;Polyangiales;Polyangiaceae;Pajaroellobacter;NA
785;ProLAneug3;18;N24491_1767;0.009951174;Bacteria;Myxococcota;Polyangia;Polyangiales;Polyangiaceae;Pajaroellobacter;NA
786;ProLAneuk1;20;N24491_1767;0.011695906;Bacteria;Myxococcota;Polyangia;Polyangiales;Polyangiaceae;Pajaroellobacter;NA
787;ProLFaltg3;11;N24491_1767;0.00366266;Bacteria;Myxococcota;Polyangia;Polyangiales;Polyangiaceae;Pajaroellobacter;NA
788;ProLFneug3;11;N24491_1767;0.00352954;Bacteria;Myxococcota;Polyangia;Polyangiales;Polyangiaceae;Pajaroellobacter;NA
789;ProCg2;13;N53441_1592;0.012189565;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Chthoniobacterales;Chthoniobacteraceae;Chthoniobacter;NA
790;ProLAneug1;14;N39995_1394;0.016864699;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Croceicoccus;NA
791;ProLAneug3;20;N39995_1394;0.008835155;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Croceicoccus;NA
792;ProLFneug1;9;N39995_1394;0.004993231;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Croceicoccus;NA
793;ProLFneuk1;15;N39995_1394;0.010284332;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Croceicoccus;NA
794;ProLAaltg3;4;N13529_5363;0.077673936;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Rhizobacter;NA
795;ProLAneuk2;1;N13529_5363;0.228936094;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Rhizobacter;NA
796;ProLFaltg2;2;N13529_5363;0.088104326;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Rhizobacter;NA
797;ProLFaltg3;3;N13529_5363;0.013523666;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Rhizobacter;NA
798;ProPSaltg3;3;N13529_5363;0.054078827;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Rhizobacter;NA
799;ProPSneug3;14;N47787_314;0.013970673;Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria Incertae Sedis;Unknown Family;Sulfuriflexus;NA
800;ProLAaltk2;4;N26526_6844;0.055626327;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Dechloromonas;NA
801;ProLAaltk3;6;N26526_6844;0.029325802;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Dechloromonas;NA
802;ProLAneuk1;2;N26526_6844;0.084656085;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Dechloromonas;NA
803;ProLAneuk2;8;N26526_6844;0.028204213;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Dechloromonas;NA
804;ProLFaltk2;19;N26526_6844;0.012615078;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Dechloromonas;NA
805;ProLFaltk3;9;N26526_6844;0.017036886;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Dechloromonas;NA
806;ProLFneuk1;5;N26526_6844;0.03892922;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Dechloromonas;NA
807;ProLFneuk2;4;N26526_6844;0.037784498;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Dechloromonas;NA
808;ProLFneuk3;3;N26526_6844;0.086010811;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Dechloromonas;NA
809;ProPAneuk3;6;N26526_6844;0.059135332;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Dechloromonas;NA
810;ProPSaltk2;14;N26526_6844;0.012247183;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Dechloromonas;NA
811;ProPSaltk3;14;N26526_6844;0.010959626;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Dechloromonas;NA
812;ProPSneug2;20;N26526_6844;0.006052091;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Dechloromonas;NA
813;ProPSneuk1;13;N26526_6844;0.011491381;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Dechloromonas;NA
814;ProPSneuk2;3;N26526_6844;0.058812958;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Dechloromonas;NA
815;ProCg3;16;N38786_6775;0.013104013;Bacteria;Proteobacteria;Gammaproteobacteria;Diplorickettsiales;Diplorickettsiaceae;Rickettsiella;NA
816;ProLAaltg1;3;N57076_6136;0.036739734;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Spongiibacteraceae;BD1-7 clade;NA
817;ProLAaltg2;4;N57076_6136;0.020866455;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Spongiibacteraceae;BD1-7 clade;NA
818;ProLAaltg3;1;N57076_6136;0.146832814;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Spongiibacteraceae;BD1-7 clade;NA
819;ProLAaltk3;20;N57076_6136;0.008459096;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Spongiibacteraceae;BD1-7 clade;NA
820;ProLAneug1;7;N57076_6136;0.022614028;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Spongiibacteraceae;BD1-7 clade;NA
821;ProLAneug2;2;N57076_6136;0.154105547;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Spongiibacteraceae;BD1-7 clade;NA
822;ProLAneug3;6;N57076_6136;0.023482911;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Spongiibacteraceae;BD1-7 clade;NA
823;ProLAneuk2;15;N57076_6136;0.009282399;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Spongiibacteraceae;BD1-7 clade;NA
824;ProLAneuk3;11;N57076_6136;0.014511145;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Spongiibacteraceae;BD1-7 clade;NA
825;ProLFaltg2;16;N57076_6136;0.011132316;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Spongiibacteraceae;BD1-7 clade;NA
826;ProLFaltg3;5;N57076_6136;0.006386176;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Spongiibacteraceae;BD1-7 clade;NA
827;ProLFaltk2;5;N57076_6136;0.032187;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Spongiibacteraceae;BD1-7 clade;NA
828;ProLFneug1;13;N57076_6136;0.003328821;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Spongiibacteraceae;BD1-7 clade;NA
829;ProLFneug2;5;N57076_6136;0.014080482;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Spongiibacteraceae;BD1-7 clade;NA
830;ProLFneug3;3;N57076_6136;0.027394657;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Spongiibacteraceae;BD1-7 clade;NA
831;ProLFneuk2;5;N57076_6136;0.020892321;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Spongiibacteraceae;BD1-7 clade;NA
832;ProLFneuk3;7;N57076_6136;0.023448649;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Spongiibacteraceae;BD1-7 clade;NA
833;ProCk2;15;N7806_3206;0.014112544;Bacteria;Planctomycetota;Planctomycetes;Planctomycetales;Schlesneriaceae;Schlesneria;NA
834;ProLAneuk1;12;N41239_2357;0.022834865;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Thermomonas;NA
835;ProLFneug2;10;N41239_2357;0.006312836;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Thermomonas;NA
836;ProPAneug2;9;N41239_2357;0.012165685;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Thermomonas;NA
837;ProLAneuk3;19;N69871_4965;0.00777974;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;NA
838;ProLFneuk3;5;N69871_4965;0.035459459;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;NA
839;ProPAneuk1;17;N69871_4965;0.011399711;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;NA
840;ProPAneuk3;12;N69871_4965;0.021368229;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;NA
841;ProLFaltg3;16;N30262_1882;0.002347859;Bacteria;Cyanobacteria;Sericytochromatia;Sericytochromatia_unclassified;Sericytochromatia_unclassified;Sericytochromatia_unclassified;NA
842;ProLAneug1;12;N13066_2147;0.017822921;Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;NA
843;ProLAneug2;13;N13066_2147;0.010116338;Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;NA
844;ProLAneug3;12;N13066_2147;0.016414787;Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;NA
845;ProLFaltg1;20;N13066_2147;0.010488838;Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;NA
846;ProLFneug1;18;N13066_2147;0.002774017;Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;NA
847;ProLFneuk1;10;N13066_2147;0.01400484;Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;NA
848;ProLFneuk3;16;N13066_2147;0.010951351;Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;NA
849;ProPAaltk3;11;N13066_2147;0.017583808;Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;NA
850;ProPAneuk3;18;N13066_2147;0.010766937;Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;NA
851;ProPSaltk1;20;N13066_2147;0.005825973;Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;NA
852;ProPSaltk3;8;N13066_2147;0.024917448;Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;NA
853;ProLAaltk1;12;N29583_3982;0.010442423;Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;NS11-12 marine group;NS11-12 marine group_unclassified;NA
854;ProLAaltk3;5;N29583_3982;0.041536689;Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;NS11-12 marine group;NS11-12 marine group_unclassified;NA
855;ProLAneug3;15;N29583_3982;0.010974192;Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;NS11-12 marine group;NS11-12 marine group_unclassified;NA
856;ProLFaltg1;14;N29583_3982;0.013568129;Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;NS11-12 marine group;NS11-12 marine group_unclassified;NA
857;ProLFaltk1;15;N29583_3982;0.015162286;Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;NS11-12 marine group;NS11-12 marine group_unclassified;NA
858;ProLFaltk2;16;N29583_3982;0.015838416;Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;NS11-12 marine group;NS11-12 marine group_unclassified;NA
859;ProLFaltk3;12;N29583_3982;0.013611995;Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;NS11-12 marine group;NS11-12 marine group_unclassified;NA
860;ProLFneug1;10;N29583_3982;0.004593773;Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;NS11-12 marine group;NS11-12 marine group_unclassified;NA
861;ProLFneug2;14;N29583_3982;0.003688982;Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;NS11-12 marine group;NS11-12 marine group_unclassified;NA
862;ProLFneug3;12;N29583_3982;0.002986533;Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;NS11-12 marine group;NS11-12 marine group_unclassified;NA
863;ProLFneuk1;16;N29583_3982;0.009528131;Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;NS11-12 marine group;NS11-12 marine group_unclassified;NA
864;ProLFneuk3;20;N29583_3982;0.008486486;Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;NS11-12 marine group;NS11-12 marine group_unclassified;NA
865;ProPAaltk1;11;N29583_3982;0.01925286;Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;NS11-12 marine group;NS11-12 marine group_unclassified;NA
866;ProPAaltk2;6;N29583_3982;0.053824363;Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;NS11-12 marine group;NS11-12 marine group_unclassified;NA
867;ProPAneuk1;11;N29583_3982;0.019480519;Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;NS11-12 marine group;NS11-12 marine group_unclassified;NA
